x,y
2540420.837892642,1159221.1207449443
2538302.6656678785,1153666.9248646512
2541428.1869876343,1153265.094839542
2536185.7063087225,1151187.8439962263
2541126.267184872,1159181.6002523492
2533446.8202366144,1161158.3514735552
2531896.2258559666,1151091.45529422
2534517.851083939,1152983.1738589641
2540475.7491271948,1154118.0151676484
2539426.1330280444,1160510.6755724952
2529996.8935923427,1160726.3021247888
2538916.224114994,1161064.268138506
2543180.9030154096,1151800.4513322155
2540390.3203559914,1159244.877674801
2540104.0242115236,1150721.1812835515
2542629.281687262,1159465.5190153357
2538578.1356744412,1150605.5714868016
2533194.507340084,1160724.6508883317
2529362.7700898284,1157733.8846111484
2540148.0768431053,1154552.9334557273
2536599.0159850344,1157128.4380093175
2528041.2442753846,1152686.9195449671
2531967.6950717987,1154743.7054879155
2537794.4113507555,1155931.8336011213
2528083.478326919,1159343.436444909
2536950.245493171,1158910.430002742
2534816.3752503768,1150280.4544891769
2542535.3378962297,1155338.613113394
2543307.1955080307,1154372.9572196933
2540452.225070499,1161286.2753112728
2543969.1265515587,1151753.224193023
2528870.109752766,1161001.5400256964
2535724.0745553332,1158082.5816995383
2533788.940394294,1159237.1369706474
2531807.351512295,1152999.311805547
2530572.9534261352,1157684.8985647203
2545787.3697142936,1149876.3596754104
2536582.2376468563,1153915.6144989287
2545368.3523036707,1152307.3125926263
2540120.218326817,1153780.2361659827
2542047.5827062447,1150759.712078211
2536296.956964158,1150600.5833428912
2542045.0739995553,1156945.7703355635
2541395.794385832,1160821.0283174843
2536939.6888629077,1152192.313463274
2539380.4768625177,1161379.5968732364
2534453.7698608497,1152123.8326519113
2528162.4595131422,1156587.7505135213
2540519.297491925,1158524.3452094174
2542019.5871704924,1152674.2906112338
2538194.455072435,1152237.7145336526
2537530.069884786,1158747.1883529401
2537505.991899669,1152316.5966432618
2541272.4195588045,1161740.4665640453
2537868.5435906374,1160311.4445214947
2537103.2834352795,1154471.8822975454
2533301.8821152477,1152845.9099183867
2538229.2548839315,1155865.186252505
2542916.994499509,1160271.2348850558
2537158.048062848,1157625.1151849218
2528045.531586063,1156990.6747096218
2528837.5073394533,1161637.6795235737
2540757.67648167,1154738.0522984432
2540244.5646342826,1158965.8225001837
2535119.824682293,1151711.5960534888
2538110.803620836,1149574.8435116687
2537248.9407563997,1149022.7998712498
2541736.452157759,1158269.9324456162
2528293.772887746,1158710.1437407786
2532455.5236482224,1160130.6472853064
2534645.019244071,1159373.1443280121
2528305.554920748,1151529.164506266
2541667.808836894,1155601.08751358
2543178.689676894,1151685.9574488837
2531216.4329297687,1159227.0095983562
2534568.3446732475,1155620.8190098936
2538740.0297327605,1152013.5609958768
2540660.933415271,1157440.3995733226
2542395.060966085,1149817.8034994067
2539757.3057537302,1151584.6325108667
2528472.067217101,1156189.8001777618
2529472.7525993544,1160669.5788485163
2541252.444691475,1154762.4378769707
2541264.323663672,1158577.1425322483
2542935.9541242784,1161132.4926502379
2535265.417068321,1150398.5791064925
2533136.1089976924,1155497.6351776996
2536310.2291677226,1155541.59168006
2534551.489630061,1156178.8167244378
2532104.7287729317,1151434.0303287022
2528012.6076098853,1152988.8194769216
2534994.760257326,1153395.94421898
2541459.730227483,1158044.2284943468
2531087.411117283,1161487.905810995
2543469.6276530772,1157951.9678450273
2537361.588965325,1156805.092769022
2539879.055287867,1154755.6654789974
2542011.440448212,1156333.0915436135
2541562.840769565,1150293.7751187447
2541903.553818012,1158163.0060509627
2542853.3008698714,1149254.7593589758
2539647.377612573,1151342.9873237095
2534976.4958187975,1155820.8615355098
2542181.3035467593,1161784.7187959317
2544181.0088256253,1154900.6634862125
2533198.6595612844,1150278.4369620914
2537505.48238292,1149138.1337406326
2544254.48628559,1161701.7430248703
2536485.3489350365,1161810.2389345544
2545718.2611816283,1152972.1016801628
2543034.281185006,1161352.3652837262
2545786.7451422964,1156288.0763749466
2542490.6893421463,1152425.2545423503
2536962.5110621694,1154288.095371989
2532365.5087552187,1159829.4952587031
2532766.898815475,1160059.5148990415
2542649.7006839765,1157409.5845727827
2540740.2603900093,1161851.535517824
2534264.0689123916,1151059.8291256211
2531302.592553205,1149977.6363091993
2540530.7731348453,1155392.258467359
2537714.5241128067,1152958.820440444
2537612.4194144025,1150816.0414507382
2532886.20610327,1159600.3117642668
2542862.588247505,1153127.204904707
2545675.822861749,1155042.0720431427
2544601.404635174,1153721.1942698432
2531573.2042080304,1152213.0392045097
2538893.652989996,1161380.4462069308
2542321.4868820175,1152837.08561561
2539169.200974765,1153939.3699929048
2539185.997463617,1149097.4935009673
2539299.2907297956,1153917.7586845572
2539251.3195848507,1153364.5729365156
2541260.012044886,1160299.7128573041
2544986.835220732,1161393.801057068
2543567.8158898014,1158333.034197909
2542804.802288169,1154304.919178512
2545616.5862019164,1149773.4744479107
2538886.6163786557,1156440.0471487958
2543481.9226154583,1154698.39413498
2544166.163124872,1159477.5549265277
2532986.9241556,1152946.6927759352
2532099.950352374,1150810.8797482676
2542584.554132606,1155504.1775183114
2542361.1934020496,1149732.9726700438
2540611.3977005444,1161222.1310791015
2531127.202409343,1149620.674218992
2541659.5002310993,1156343.831103375
2545702.7055206005,1150927.113892475
2543376.6310778097,1158947.7596276496
2539987.229947612,1152740.0304806367
2531424.0668915207,1158591.9858544117
2541078.4719145815,1150301.4609998662
2544125.0196502977,1156227.0063490705
2542625.172120772,1155970.0092050903
2536498.587643077,1159065.4991699553
2538036.926239993,1151377.0460061769
2536917.882156054,1155228.0869004133
2536037.3895167722,1157184.8952077779
2539474.8889377113,1155748.6999645785
2529360.1312137395,1159380.0453106996
2536937.7106057927,1151906.6513867062
2535624.9082806148,1149402.7467700862
2529296.172883481,1159615.8271330374
2528081.4204918896,1156434.2421045168
2539862.026677759,1149664.636246997
2533603.4137547244,1155420.8348526931
2534028.1630940842,1149120.973647709
2542124.210972727,1154874.1162314303
2535218.002486709,1160238.928678086
2544741.3372420087,1157647.4041473267
2531058.3937280974,1160837.4329930448
2536989.4686559015,1153484.0788011984
2530235.926735402,1153515.1743458398
2535684.6258735717,1156488.0635877047
2539454.97480351,1149467.287090259
2536869.3314196793,1152043.8705614933
2544289.786183883,1155535.1109455219
2534524.634757217,1154719.3398559662
2545480.246385463,1158677.3370858815
2542721.9594892077,1157870.4196996442
2536781.6783789494,1157625.1651602916
2540734.3493073257,1151155.5653322837
2545797.739218021,1156920.5426058078
2529670.6524803895,1149460.2728852637
2536551.0195828713,1158465.0949917415
2538442.3611242846,1155777.8487152644
2529000.914084464,1158594.9456804332
2528874.6682196367,1154951.3776195531
2541790.703821402,1161636.9311427565
2529095.525101587,1151453.2341150998
2538828.069952864,1156617.408427405
2545460.2734063384,1150295.4520495613
2534248.2982740053,1155376.1059811362
2528585.5197109175,1159712.9647015047
2543780.817201086,1149332.5945816995
2541139.7513630553,1152633.332089865
2538402.502386376,1149976.4328244969
2535976.091012888,1160138.7680935166
2539205.1001066663,1156175.3450151894
2544899.178761135,1159845.2062151546
2541481.7601468386,1156122.6971434134
2535426.317790085,1160957.5039285612
2530087.7744407654,1155200.2381006263
2533863.5287877712,1156580.9232879677
2545480.0843542186,1152634.5343742748
2541564.460258851,1150975.3340218873
2544007.2419782113,1160184.5262920773
2535578.802118031,1160217.174021713
2530177.0287237694,1154931.1185363885
2533309.0279479506,1151952.8715870208
2531694.922520407,1156277.3114316086
2528562.8559864387,1158096.264200022
2535772.9935176764,1160472.8474979089
2539198.404583135,1154941.5144671667
2528604.596394095,1151299.2077923673
2537583.1481129793,1152694.7740721034
2535352.610562307,1160782.320157041
2535859.3762899986,1155168.988343936
2537783.358999527,1158330.270497531
2531392.30114571,1155438.9911013946
2531668.881710006,1155601.1849796164
2544207.738820061,1153595.7852656734
2531743.827089584,1161813.889410575
2540331.8994786637,1153402.7441652603
2541911.0294875363,1150902.1886362075
2541036.9892685274,1159327.396922807
2534896.7306090845,1159483.3161701125
2545211.548754167,1159455.7492674026
2545616.0325594256,1152212.1191938047
2540607.039822961,1152727.7410992691
2535932.2971532494,1150238.851153508
2541010.2142139473,1153123.8181406676
2534708.9682926815,1156388.7136337194
2528067.151119761,1152765.1331018931
2543137.114442514,1157204.0501100007
2540564.3638215065,1161159.9148947948
2538227.6414889083,1152672.9295695783
2539676.6480349833,1161619.2014036025
2545784.065756435,1161132.8875678899
2537661.128883657,1149003.0828840036
2534779.715630328,1150538.308645678
2529668.6820349195,1158054.5449564084
2540951.530068346,1153796.5863927929
2530733.678392431,1151285.366033366
2536712.991472528,1151622.9459972635
2541973.336937506,1161083.7647286588
2545550.723509265,1161801.8013511747
2534127.883921596,1151346.8426959363
2543030.5413722987,1150292.3232454292
2545461.0205532582,1158864.212273838
2545471.975373126,1160332.5717392191
2537921.4574054657,1153102.1251648718
2528177.0187189654,1156733.063711986
2530834.763786692,1157097.7817789437
2538893.968009928,1154496.6916154227
2531076.897169161,1154860.3783716217
2531341.2810492236,1153689.9059677657
2530129.2268755734,1159054.341755206
2539734.503139179,1154935.7825246267
2532452.55270827,1159056.648314672
2545921.7856213227,1160266.405167435
2533241.2551433183,1157807.4819146795
2532919.698212976,1156423.3972921786
2542356.6082746848,1159093.1798239981
2535260.43546559,1157508.469846101
2530572.023439551,1154475.1518510545
2537537.5121909985,1156505.402804252
2534583.2980139623,1157592.8274422057
2533997.5127468174,1157512.871959419
2533662.669150824,1156744.3855874985
2542105.295186278,1149600.2776726766
2534986.5095970025,1161570.988811725
2529162.4305844004,1153682.944208094
2540712.517806024,1151316.0184334235
2534836.781188375,1160784.301621289
2541105.5248012245,1151650.5973453373
2530484.020443579,1154745.1383990354
2540422.277860796,1155843.609155379
2544698.841085163,1160391.5688462225
2535095.115822808,1161086.4224258647
2538594.507232925,1161600.1555199623
2529420.2198358253,1154515.9309560086
2536315.2556402087,1158023.8057041008
2534215.095744896,1158986.963334974
2538306.480457927,1154073.879835159
2540230.246852592,1154224.4037720216
2530469.7830913304,1150153.978573365
2536671.32565561,1161382.2630039635
2529405.588056701,1149934.9382168252
2543564.1947021997,1158532.2536526662
2537073.2368236016,1155964.2349048294
2529759.2690099566,1154666.4748863329
2541182.8111779843,1152572.8066008037
2535829.88942504,1157821.7330944028
2544094.3498524656,1153884.3310544908
2542002.6778001664,1155964.4387694628
2530544.0162517815,1157998.4684290201
2532658.2166474946,1157229.3240846542
2538213.754913262,1157199.3047125537
2541155.0354318507,1156108.3793072985
2535265.022538634,1156013.8533329845
2528337.6997145466,1159797.771391758
2532440.176955936,1156035.353872904
2530660.5935155656,1152405.4320425566
2536969.717556698,1159187.335648199
2541680.6102376934,1156902.0271952138
2538468.113311524,1150960.6710652304
2537640.396719192,1156766.5618919397
2529886.3682570965,1150670.2962942126
2542487.584245942,1149207.4170046262
2536985.0912792142,1153639.4228102022
2529367.361292154,1161725.0992015463
2545328.233691362,1149654.2355325092
2543899.0088706324,1157678.8633355321
2532827.7172488617,1161966.8618841828
2545024.8895421876,1160140.0889571917
2545852.5587690896,1156059.2152062273
2532429.115451331,1155002.476925365
2545288.2810153905,1161406.925611785
2532843.0244542803,1150602.8556808152
2536579.999898495,1152080.4932932567
2542969.743979894,1154226.2309214587
2528290.025883038,1154785.2814638468
2545283.1365410276,1149874.755630102
2535428.9434824176,1152654.6054803815
2544997.652826801,1156853.393260383
2538437.316467957,1153442.232912737
2545945.15361764,1154841.3341108803
2539236.646249952,1158328.9662173828
2541107.5329296268,1156186.1614364793
2543227.5474707494,1159833.6976043468
2533182.7584028905,1158362.0655585094
2532402.8402946023,1159043.317919664
2544978.055370666,1155251.4218313629
2530979.5538174952,1157952.138296716
2542061.740117069,1158954.2029391048
2532263.2130562565,1153539.9797595143
2544755.5780688897,1153713.3196421028
2534804.649465843,1157823.714962699
2531308.0055572777,1153088.5431569375
2535381.070839173,1150132.4759985204
2531375.9860176914,1160092.832164557
2537467.03041693,1158834.8896240224
2543360.587000175,1153511.7885282629
2532533.365081641,1157222.4043241474
2543465.869571515,1152162.2710027897
2533365.576792894,1150125.4126652626
2533839.2937689694,1155252.6858452684
2531998.444553816,1160384.5106224718
2544897.008446715,1156758.058609536
2539016.850732625,1159021.6345516455
2541600.012062215,1157189.9233229728
2529912.913244087,1153942.057319778
2532622.940018915,1156673.5608084172
2545855.3242256655,1154167.6019188936
2538930.3631723747,1161277.382225212
2540663.6692401287,1150935.166133189
2538057.634313422,1150227.9498788577
2535515.7320648883,1157021.7598757206
2537573.9754375187,1152937.5105718276
2541499.5907101263,1157314.809635787
2538489.240282975,1150615.4846685652
2538370.7699446427,1157231.1993628682
2545346.132022938,1159447.1638444883
2541769.876191497,1157729.6932228217
2541814.0795831983,1158716.0067009046
2541317.0764448987,1152259.6381184587
2545155.701794864,1159649.3133495606
2545014.026568832,1149027.0344929204
2530115.176157645,1154327.5066258875
2539442.2611221876,1151421.8946418457
2528915.566928162,1153762.2793786714
2532204.9010152365,1153730.9703560849
2530825.6051241667,1156692.7059914079
2542978.7142321263,1156763.5623895423
2532090.0539845806,1157372.1905414804
2535442.1421076874,1150678.0048560628
2536416.71928333,1157001.659192243
2530949.464918651,1159874.2588080056
2537033.254541193,1153274.3266404495
2539440.046775221,1149206.4675367638
2534001.0628741663,1153001.5368501914
2540466.7919681976,1156897.0185404061
2542738.690841864,1156906.5860771665
2535152.4926963435,1153088.5104696604
2536433.8448985247,1155330.4642279963
2528476.9933463586,1150467.2161800254
2541268.5544062806,1159164.6680934932
2537619.386636029,1149584.490959721
2545191.8425068352,1156210.3025565764
2536244.843144859,1159770.0647320424
2543047.698110275,1150695.6190584
2532641.6986520793,1158999.1110609018
2534535.2856498063,1153697.4330738217
2537810.987859481,1156163.660401727
2533825.6238617334,1152913.4388875116
2543592.9990810854,1156907.3656529407
2543186.379470486,1149081.5007690284
2545180.292978943,1161263.4222618903
